user_id,item_list
6926,24075 25675 10269 5942 22554 19089 23799 8538 25621 9752
6927,15733 17908 20963 13373 2798 25034 20915 23405 1702 3579
6928,3971 10766 17546 19511 15903 9511 20841 17517 12142 13665
6929,4502 19874 18419 24355 10418 5581 4257 11737 15363 11253
6930,24075 23337 16064 7574 465 13472 23369 578 9950 23653
6931,15160 3345 2280 22555 12780 24536 6038 14533 3347 11899
6932,7836 19792 23505 12236 8894 21596 18779 964 14356 2235
6933,3037 1391 13424 5032 17724 15910 11558 497 21492 9662
6934,3497 14141 588 16880 19769 3744 5469 21061 12486 20422
6935,12038 3509 19475 11668 17367 6505 4703 25205 19399 15743
6936,11072 1469 4510 24355 24776 4992 20308 19651 13641 13724
6937,8544 20496 141 8524 1611 15830 16547 14995 4773 12056
6938,13373 24333 21409 2798 17908 9294 20915 12381 15224 14190
6939,24546 17349 12124 20205 11702 25559 16011 18547 3658 24309
6940,19089 18984 11091 16630 12409 23481 20146 19709 2665 17787
6941,25491 7143 3164 7322 4320 3469 4145 6759 24015 17514
6942,17760 9664 21552 525 8544 19480 5817 19709 11730 19089
6943,10269 9438 25675 13424 13231 21051 21321 13055 14315 14488
6944,10269 12923 15564 5942 17465 8538 23485 25463 22189 14595
6945,2665 16630 7494 23600 17723 22121 20146 23481 20095 24209
6946,10322 2095 11591 11979 338 2899 21488 18803 17802 6338
6947,8593 11702 22756 7778 25494 24247 10380 14641 4602 5101
6948,22554 25675 17465 12923 14595 21720 9656 12665 25230 19640
6949,4620 5717 1863 18190 12341 454 13837 18114 10097 23898
6950,17133 24355 3877 8493 16860 1258 22058 22573 23875 15808
6951,1810 25057 23427 8311 20531 2142 11153 13836 9703 15125
6952,11533 16319 11991 16738 12050 20289 19895 8487 12933 24727
6953,12061 9851 9438 24075 25675 23324 17374 7663 13328 16473
6954,11345 15880 7604 12014 4766 17440 23628 20268 25209 24199
6955,11295 5044 19089 9438 18317 6446 18173 18945 10198 15691
6956,25596 4366 5952 3201 9457 3737 20289 11527 19150 20330
6957,15473 20928 14343 22754 4350 15189 6867 676 24229 10545
6958,15234 4257 9511 24577 25407 5150 10753 12914 7583 17517
6959,9620 7115 24295 10640 2643 1294 16295 13078 15126 7564
6960,13231 8346 14488 8709 3456 13502 8558 5032 557 10540
6961,7312 11645 13020 11969 16758 19857 10619 14285 20920 20844
6962,24075 19089 19480 5942 25675 10269 7494 141 8544 11384
6963,16775 7144 25083 5150 22075 15903 8318 4654 5272 19973
6964,3949 11377 6872 1392 10314 16956 25031 8395 12968 7788
6965,5261 1714 5078 14684 15124 7246 1816 8769 2835 11150
6966,10747 16489 5187 21674 21139 7426 18494 17947 12454 18106
6967,23324 17470 11623 17374 13433 1959 12230 441 13552 7604
6968,13541 18190 10786 2333 24075 23536 12341 6088 23127 9315
6969,21552 24410 20148 24621 141 20496 4209 5717 23127 21583
6970,8395 17637 5078 14684 6652 12037 6163 19874 5761 2835
6971,25703 628 17729 14737 24985 13552 23067 24839 803 567
6972,12846 25675 10269 19093 3254 15970 4875 17982 25754 8355
6973,24075 12923 9438 4512 3803 15564 25260 23485 25046 561
6974,19291 11339 16212 14561 6235 21455 5447 13259 214 61
6975,19874 4502 11680 6391 22144 14684 1708 4267 11253 20308
6976,7166 22342 4733 25281 256 8753 8412 18799 7331 9618
6977,25407 2426 23154 10594 10834 15691 12818 16928 6734 7991
6978,24161 11775 4048 20686 21421 10538 14334 25434 16860 5249
6979,2030 20335 4881 17200 9058 21780 23989 11925 24075 1764
6980,10788 14373 4578 23457 13030 9164 19496 17292 6767 14912
6981,24075 12061 9438 14433 23127 23299 17858 16083 773 22359
6982,9438 25675 12061 5942 22554 9851 10786 8538 23799 25407
6983,20496 14023 21552 24410 11452 22511 11384 4209 17322 6599
6984,16857 16084 9187 24093 10785 3068 4472 15125 18122 17820
6985,22094 11153 3068 24093 3942 17284 24075 105 15125 5127
6986,2665 19089 12409 24209 7494 23600 19709 3165 16630 20146
6987,24075 25675 10269 5942 22554 12061 23799 25968 8538 10786
6988,5021 5048 9227 952 13492 22633 7831 14824 4732 18998
6989,24075 12061 9851 22554 9438 5942 10269 18293 23711 15564
6990,20969 6446 1242 3382 23430 9992 2888 10467 25480 3600
6991,14684 19874 22653 24355 7883 20308 5581 4257 18419 10418
6992,17970 3016 12943 20688 6018 20571 3812 7367 6048 9798
6993,7728 20898 11390 195 17609 5152 8943 24701 9515 19791
6994,22121 2665 19480 17760 20146 19089 11730 12409 20095 23600
6995,8304 24093 15764 8064 17820 24109 18122 18569 57 4803
6996,25675 22554 18804 25046 2860 16647 11792 18293 3432 21854
6997,4620 9284 13541 15327 7274 12341 11803 454 23711 18190
6998,2236 655 19734 3995 10141 18627 20202 12891 23652 24452
6999,15234 25326 20814 12359 24481 3812 14610 11499 4892 24508
7000,14100 20398 4194 17311 21432 23312 7455 25669 3442 6763
7001,22121 18317 20146 22445 13928 25407 5044 19089 6076 13336
7002,9526 20236 14104 17400 341 1959 13552 24418 13860 3966
7003,9992 11189 10917 10834 7115 24075 9345 1888 10269 7368
7004,7222 20448 22570 21800 18728 16624 15533 8994 4742 3352
7005,8019 8855 24172 21266 8296 15542 8488 5998 12133 6550
7006,2426 15691 9555 23154 10834 1583 12818 5044 10981 16928
7007,2584 25741 13388 5815 14017 19518 13763 1547 21139 1095
7008,159 15374 19991 20979 2526 6320 24778 20587 11291 3123
7009,25407 8785 19089 20095 22121 8097 13845 13596 8990 12601
7010,15752 2344 791 6676 7526 22653 19259 9243 13236 19704
7011,18954 17740 8381 1827 7913 22653 4892 25962 12210 19624
7012,19196 14129 562 19661 3518 19078 24841 4721 24561 21479
7013,9644 12233 12489 6594 22746 3632 9060 5008 12137 3961
7014,3835 19114 2333 23711 23536 5717 16805 9218 20431 19588
7015,13424 15903 12158 8709 292 3037 14485 10540 24125 13231
7016,6149 17983 18124 2909 16004 4308 12618 1390 16688 4397
7017,20321 22500 10406 8268 18917 6612 1062 20308 7494 12704
7018,24484 24093 18122 8304 9591 8064 17820 1863 8560 5412
7019,12409 20146 19480 16630 23600 19709 7494 11618 24355 17004
7020,25407 6734 1583 10834 9555 15691 17156 16906 22848 10908
7021,14684 24355 19874 4502 17668 16538 4257 18512 10418 21697
7022,19792 13615 2210 19525 16219 20146 11900 19089 17546 7494
7023,2426 15691 23154 23141 9555 10834 1583 6327 12818 5044
7024,23536 15459 13541 4620 18190 23711 2868 12061 22646 15327
7025,12182 6691 1020 2550 17320 1690 19016 16032 9194 3623
7026,7180 18882 22917 18495 23086 1449 6358 8604 24070 17111
7027,21552 17760 13797 6094 525 14291 11729 364 22657 25781
7028,10996 1055 964 20081 23542 24481 6329 3519 13944 9583
7029,25675 22554 4512 17465 19401 22189 7202 23485 12914 24577
7030,24075 9438 25675 19089 22121 23799 22554 13118 7494 12061
7031,20411 13203 16703 16301 16871 13954 16345 24619 9811 9747
7032,5084 17586 18106 25741 592 13388 1547 13763 16309 19518
7033,9337 22646 6088 15459 23457 1834 3983 20393 4324 13918
7034,7444 20290 15059 14557 11706 19781 6760 21932 12499 11067
7035,17696 15500 11452 4638 4966 17996 25626 226 7857 16245
7036,24189 996 3556 20064 2061 9559 10065 20122 20576 17690
7037,16641 18859 12227 24475 14354 18499 18065 8529 16712 19158
7038,7564 21099 25407 6734 12719 2426 23154 20281 6799 10834
7039,15749 7006 22065 23851 7823 13097 8023 1296 2900 4855
7040,11716 9284 17162 3668 1785 11792 7885 18190 23258 13764
7041,12158 23917 8709 25941 1281 14706 5760 919 15903 10269
7042,21297 3200 11848 19902 25649 25233 12700 13508 9304 24922
7043,24075 12061 1810 21092 22554 9851 10786 5942 3810 11153
7044,20834 3812 9992 13649 18759 20999 17468 2893 194 25589
7045,14677 16233 15475 6197 21466 21552 20817 10675 13827 25578
7046,25596 5952 3737 11533 6708 8860 25407 15259 25133 15169
7047,10269 25675 9438 12061 10786 9851 8544 4620 8538 23127
7048,2819 2304 14684 17637 8395 2835 24711 5078 6652 25774
7049,10979 13764 18893 275 4779 22000 20518 14978 22473 19480
7050,25693 5029 5505 13074 5670 6945 18619 5119 9951 1876
7051,2426 15691 23154 10594 10834 9555 1583 23141 18392 6734
7052,24070 12182 1020 10073 22655 17668 17111 24216 7547 4280
7053,18054 1271 11834 25407 17156 10594 4147 2426 13711 11991
7054,17517 7144 9092 5272 25083 20313 12223 5150 17546 15196
7055,23975 10159 22622 4115 3966 1712 11623 1959 1205 2219
7056,7954 11964 17284 20491 7430 22876 19677 8528 5887 22439
7057,3037 5032 20300 4936 7267 13609 22548 23697 7611 13424
7058,16926 24966 24481 22378 9981 17478 21354 16681 12782 11475
7059,24075 25675 10269 5942 6239 22554 23628 5562 8158 21527
7060,23600 20095 12409 11618 20146 7494 19480 19709 2665 23481
7061,16324 5078 6652 2459 20345 24070 22485 14684 6691 18310
7062,3497 502 5469 3744 588 19769 14141 8337 16880 20422
7063,24075 5942 25675 22554 14735 10269 4512 15564 25693 6051
7064,5495 4020 2368 21042 22433 14328 16577 4814 11260 20238
7065,2426 1056 11991 6734 8316 5 10594 21920 17156 25407
7066,11357 14253 13867 24444 22884 19220 1566 1211 14406 15993
7067,11618 23600 16630 20095 7494 12409 20146 19480 19709 2665
7068,24075 10786 16975 25675 1863 6654 13541 23711 2333 7060
7069,19874 24355 22653 5078 18419 20308 17668 5581 6612 20553
7070,24075 18293 5942 10269 10786 12923 12061 15564 19401 4512
7071,9591 1863 3014 8560 4959 18122 22003 17386 13541 22645
7072,8544 22889 6681 11987 3348 21988 8964 4620 6016 5461
7073,9591 22645 12801 8920 8560 4940 1960 4966 21552 16552
7074,23468 16577 14356 7049 12601 21042 2001 22121 3812 3382
7075,19089 16630 7494 24128 17723 20095 2665 20146 19709 3165
7076,9243 22730 22588 14271 6551 7483 15463 9582 21365 9445
7077,17407 6539 16968 6264 4394 3271 15052 4341 15213 15522
7078,19480 13797 14291 19089 8158 19524 11730 11687 23628 14978
7079,8251 1863 19089 9591 18168 13797 14291 9339 1600 525
7080,24075 22554 9438 7553 18293 12923 5942 10269 10786 12061
7081,10162 23651 23423 6981 23468 15795 5908 970 2322 19340
7082,7426 6629 5084 9870 14998 16489 8295 8563 18515 1547
7083,5581 1714 19709 18987 24355 11737 24481 3572 18419 12968
7084,21859 175 6781 19281 15906 5076 19094 24340 20914 7680
7085,20308 24355 4502 19874 6612 21857 18419 8395 17668 22653
7086,25675 7763 3803 22948 8990 15512 10269 7728 8538 16595
7087,23778 4224 4919 24967 24366 7942 11527 25800 2297 7350
7088,19089 20146 17723 20095 6198 16630 1542 23600 7494 5044
7089,23600 20095 17723 16630 2665 19709 19480 23481 8894 3165
7090,3744 3497 7728 502 15572 19769 5152 195 4147 13294
7091,13967 4999 25817 4531 24037 6729 24077 16519 6373 19540
7092,18277 20894 7665 22985 20752 10169 2074 9117 259 3217
7093,18190 23536 2868 5717 2333 4620 5487 15459 9029 1785
7094,24075 9090 8988 9438 25675 15583 8311 24484 5942 22524
7095,5487 7885 16878 23258 16112 999 12166 1785 3255 9284
7096,9243 24075 10997 18293 11067 867 11452 5746 25675 15617
7097,25347 7012 5936 17541 13540 12062 19857 16810 9362 3749
7098,16827 18245 2683 19634 21415 14557 25793 25700 8875 11862
7099,16928 25407 2426 6878 10834 23154 9555 10908 13599 18392
7100,8097 14564 24577 5523 4203 25171 14054 2492 2185 10792
7101,4966 2996 6781 8920 9591 23909 1863 749 4940 17705
7102,12061 10786 24075 20496 23711 15708 13926 10554 5717 24873
7103,4502 19874 24355 18419 15124 19631 20191 20308 1714 17668
7104,4282 4888 25013 20308 3531 24704 24209 11089 4502 23537
7105,562 12494 9282 14129 9510 24561 24841 9797 10203 14658
7106,20191 1714 19631 15124 4502 5581 10418 2854 10722 9591
7107,25539 2426 24075 22554 15691 5936 16631 6327 25717 23141
7108,1727 25621 298 17188 16818 21266 22159 20788 17004 11726
7109,9259 22301 7378 24200 8214 4652 25303 2767 11090 2542
7110,10996 16569 20669 10396 10796 15207 22573 19213 14334 17132
7111,4502 19874 1714 24355 14684 20308 6612 5581 18419 4385
7112,5717 15327 18190 13541 12341 11803 8285 6088 11764 9284
7113,20308 1714 22653 5581 17668 20553 24070 11737 6329 16394
7114,20308 19874 4621 2040 1435 18544 6612 964 24355 4922
7115,23737 4737 8388 245 14235 201 22438 23255 16897 1188
7116,18122 15982 1863 8311 4940 1810 17820 21092 24484 24093
7117,9438 25675 5942 12061 22554 19089 23799 9851 10786 8538
7118,16577 9017 23251 5568 9443 11122 16225 18263 25738 1005
7119,275 25427 24123 16441 6321 3768 20518 6011 4504 21680
7120,10269 9438 25675 12061 9851 22554 23799 13118 15564 8538
7121,18419 19874 22653 14684 14023 1714 7883 24355 15234 4209
7122,17162 15327 23536 2868 24591 1785 4620 921 18190 13541
7123,4573 20821 22042 2435 12423 22643 16218 2840 22867 20308
7124,1846 4147 3497 3744 588 19769 8986 5469 10889 21061
7125,16241 1185 12413 19355 890 1258 23410 10396 18523 23813
7126,9591 8560 16552 1863 19900 20711 23890 14499 19922 13628
7127,8544 1863 466 9591 11452 22511 14715 9243 4966 2996
7128,15019 3166 2251 20131 16951 8161 10411 2140 23605 11798
7129,24735 271 25457 7850 16688 4384 25737 1329 21415 11956
7130,3497 1869 10983 14141 25732 3744 4147 5763 18832 20422
7131,14684 5078 4502 20308 5581 18419 17668 24711 10418 17637
7132,21552 17760 19480 19922 14593 12684 7601 10887 20108 13764
7133,25596 11925 23778 9358 23989 3737 13138 9079 18788 24967
7134,20391 13926 20943 8544 1158 3252 15888 14023 25432 15708
7135,25621 15691 13552 15231 17188 16320 24355 24075 25250 19089
7136,19875 25407 21042 8860 8410 5952 3580 20974 15169 654
7137,14670 13976 21254 1016 21724 19280 11833 8799 2320 10848
7138,9057 7560 4738 14104 11623 13319 12230 12643 19281 16971
7139,4620 18190 6088 5717 23536 2333 15459 2868 22646 18528
7140,24216 23847 8107 15116 16860 5614 17932 12790 1989 11561
7141,6446 23468 10162 12601 14356 15196 17013 22226 22121 9041
7142,12719 195 8990 25675 22554 1665 4664 18798 24423 24075
7143,14354 22554 19151 13089 11381 9580 12713 20416 17156 3497
7144,5152 8990 22554 25675 1665 1307 24724 561 2904 12538
7145,20491 22439 8387 21745 20136 22317 14540 21430 8691 20990
7146,24472 6915 13074 13797 15034 3530 7992 15830 20496 9055
7147,23154 25407 10834 15691 9555 17156 18392 7991 16906 10792
7148,5952 13663 17951 12488 11533 20863 8147 4114 8360 4366
7149,15327 5717 13541 12341 9284 15335 23536 921 15145 2432
7150,10766 12638 2426 8886 10309 12637 10594 14338 11748 17195
7151,14684 19874 22653 24355 9438 18419 10418 1714 25868 5581
7152,477 1611 9582 17839 4266 13535 10887 1716 13555 6108
7153,20321 3982 22500 14951 11900 5178 22558 13571 18917 11335
7154,7363 15137 25669 20146 13257 13668 23481 3856 4664 2679
7155,24484 8304 9851 10269 8064 1863 25675 18569 5412 10786
7156,4390 22121 15903 5044 8990 14356 10162 10653 25407 3812
7157,4638 12379 17079 22300 24106 10384 874 2802 22237 6674
7158,14023 20148 22511 24621 141 11452 21857 7639 21552 1825
7159,25675 22750 22554 5578 21552 22128 6294 25046 24472 16176
7160,15616 25407 4824 24383 8990 13703 6446 2426 7095 5044
7161,8208 16945 10781 11844 13138 3630 16394 17972 7870 15559
7162,4197 8453 9057 8626 24140 19563 12151 22743 5523 9463
7163,25343 19928 14811 2251 10411 15830 6919 16071 21317 23605
7164,22359 9050 14418 25903 24075 24764 10789 6894 10212 6754
7165,1455 16446 292 6790 21595 13403 21492 18002 13138 18481
7166,7144 22075 25083 15903 5027 5150 19973 4118 7568 658
7167,18540 1738 25882 1146 13238 25798 22570 1651 7222 3352
7168,15290 2399 23518 2670 18818 22987 22264 4990 12550 4206
7169,20950 19636 18619 16409 2538 9563 207 2463 23193 5408
7170,23536 8920 9243 9029 11792 23711 18190 17162 4620 13541
7171,14253 2841 10884 3322 19222 12600 9394 21088 20118 16526
7172,17760 4927 1611 20496 7639 19480 22511 364 525 11384
7173,3497 13294 20366 10730 7271 22121 3744 24637 4147 23086
7174,25227 19529 22554 19093 22459 10079 7170 25463 2904 24795
7175,10762 20746 15394 7114 17919 4215 5475 201 8758 12802
7176,25357 24074 23146 6972 14223 14825 3199 1373 17712 24533
7177,19089 22359 2665 12409 1094 7494 25903 19480 16630 20130
7178,13797 14291 23481 11730 4927 13764 10979 19709 1863 16630
7179,10594 9555 15691 1583 6734 17156 10908 16928 8316 10981
7180,4222 11925 14253 4825 183 23704 1764 25770 11270 24188
7181,19089 25873 5522 18930 23481 20146 20095 17723 8894 2533
7182,1211 20289 2464 13686 8987 19875 3968 14406 4366 3580
7183,16035 929 14201 3948 9862 11119 12607 5788 23592 9485
7184,22653 12158 15903 8709 14684 19874 16781 17586 3037 5581
7185,3230 18054 1271 10594 25407 15691 9555 13711 12818 1583
7186,2426 6734 15691 9555 10834 16928 10908 10792 16906 18392
7187,23540 10363 14462 13855 24075 8114 5670 9438 24472 12061
7188,19123 23989 914 13198 17200 19262 23109 10002 13975 6702
7189,6682 16544 5395 33 4899 25060 14132 21041 7197 2976
7190,2925 22519 17216 17990 18069 6315 19779 9199 4097 7333
7191,25407 8097 15691 8785 8990 20146 6446 7095 2426 9090
7192,11340 18452 13711 23391 4619 10981 850 2492 5980 103
7193,18419 1573 5581 16394 7583 4502 4257 9683 19874 12214
7194,14863 16201 20979 18881 25622 3423 2556 9194 3643 4359
7195,2426 15691 10594 6734 9555 10834 1583 23141 12818 6327
7196,5044 352 20325 12774 10451 6913 16188 17842 4871 7917
7197,2426 15691 23141 23154 10834 9555 7095 10594 6327 10981
7198,8094 24666 10869 21647 5374 16890 14455 7506 21935 13803
7199,5032 13609 18793 8709 497 20333 23299 7235 23328 11208
7200,23058 24013 8614 14482 20732 7750 2673 3271 3363 17567
7201,6691 12182 1020 3201 22917 20702 14943 24138 14836 12321
7202,7885 22535 20930 20248 10450 25508 23258 585 18190 20864
7203,13839 22769 8137 8538 2187 20271 275 16711 10110 6732
7204,6955 21030 23791 20807 7650 5004 19249 8541 2922 744
7205,5717 24075 9851 18190 23711 15327 11792 12341 23536 11764
7206,25675 9438 5942 12061 22554 8538 9851 7017 10786 6149
7207,25407 18452 11340 2426 10594 11991 23154 15691 5 10908
7208,18293 22128 6294 21342 25046 6632 19620 16537 3451 20363
7209,8709 3037 8558 5032 9319 459 13231 19426 14488 3456
7210,1639 1158 4947 8544 11818 15158 11914 16056 9818 25956
7211,10594 823 9620 20969 11772 25480 3812 2426 17614 18724
7212,14684 20308 18419 4502 17668 24014 6612 1258 19355 12413
7213,9197 14830 16761 3048 25877 6206 16665 17807 18578 13591
7214,16535 7564 12719 19526 20281 15271 12486 11480 10294 12713
7215,12465 3877 22407 4270 13002 13813 23054 9334 10083 14423
7216,25044 22592 24289 330 21577 13703 19089 19364 7095 9437
7217,25046 22128 25675 6294 22554 5380 7337 15790 19453 19620
7218,2778 12716 7695 20220 6224 2042 11985 15575 2895 14346
7219,9370 18417 3866 24994 2426 23154 22319 25407 19992 4066
7220,2426 23154 10834 9555 1583 15691 9701 23133 10908 10792
7221,20136 10570 6778 22542 20082 6673 14280 18329 12568 8930
7222,6239 17760 23628 5562 14978 6760 7474 7839 13433 5283
7223,10741 19398 6239 8158 20308 14684 7444 8145 4766 19874
7224,4620 12341 2333 2868 7274 18114 23711 11764 2300 23258
7225,17407 16968 6539 19691 6264 15213 15522 10685 4341 9614
7226,2426 10269 25675 3744 15691 5469 502 6327 9438 22554
7227,24209 19089 17723 16630 22121 8894 22517 20146 7494 2665
7228,16804 12940 17927 21238 13640 12500 7122 3464 21493 4625
7229,4218 10747 9241 2283 13763 23269 8396 12158 25029 1547
7230,16324 8395 5078 19874 2304 6652 11022 24711 14253 6163
7231,25407 2426 6708 11533 6878 25596 8860 5952 15169 9555
7232,4956 1207 1989 18901 11614 7942 10437 2297 10081 22334
7233,25407 23154 22554 25675 6294 22750 22128 10594 21552 24316
7234,19089 8097 20095 19480 20146 8990 15691 12914 25407 1240
7235,19480 19524 23183 8251 13856 17760 19118 22469 24075 11730
7236,13445 7166 22331 22342 4733 9618 15366 8412 22739 14013
7237,19875 25596 17026 22445 20095 6708 16651 7325 25407 18538
